# rxnID	MNXID	met_model	met_standard_name	Smiles	genes	refID	Kcat value (substrate first)
r_1028_7	MNXM3;MNXM732786	ATP;taurocholic acid	ATP;taurocholate	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;C[C@H](CCC(=O)NCCS([O-])(=O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	yHMPu5000035252_Yamadazyma_nakazawae@Seq_5067	chebi:30616;chebi:36257	0.6551;0.6392
r_1028_8	MNXM3;MNXM732786	ATP;taurocholic acid	ATP;taurocholate	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;C[C@H](CCC(=O)NCCS([O-])(=O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	yHMPu5000035252_Yamadazyma_nakazawae@Seq_5080	chebi:30616;chebi:36257	1.9249;0.5521
r_1028_9	MNXM3;MNXM732786	ATP;taurocholic acid	ATP;taurocholate	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;C[C@H](CCC(=O)NCCS([O-])(=O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	yHMPu5000035252_Yamadazyma_nakazawae@Seq_887	chebi:30616;chebi:36257	6.2787;7.8847
r_1085_1	MNXM3	ATP	ATP	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1042;yHMPu5000035252_Yamadazyma_nakazawae@Seq_1161;yHMPu5000035252_Yamadazyma_nakazawae@Seq_1279;yHMPu5000035252_Yamadazyma_nakazawae@Seq_1330;yHMPu5000035252_Yamadazyma_nakazawae@Seq_2114;yHMPu5000035252_Yamadazyma_nakazawae@Seq_285;yHMPu5000035252_Yamadazyma_nakazawae@Seq_2932;yHMPu5000035252_Yamadazyma_nakazawae@Seq_2945;yHMPu5000035252_Yamadazyma_nakazawae@Seq_3324;yHMPu5000035252_Yamadazyma_nakazawae@Seq_3667;yHMPu5000035252_Yamadazyma_nakazawae@Seq_3805;yHMPu5000035252_Yamadazyma_nakazawae@Seq_4699;yHMPu5000035252_Yamadazyma_nakazawae@Seq_769	chebi:30616	12.7284,13.2442,138.8318,33.0861,1.3238,0.1342,4.4688,6.2768,0.5836,15.0522,31.2363,0.0530,1.5207
r_1085_2	MNXM3	ATP	ATP	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1042;yHMPu5000035252_Yamadazyma_nakazawae@Seq_1279;yHMPu5000035252_Yamadazyma_nakazawae@Seq_1330;yHMPu5000035252_Yamadazyma_nakazawae@Seq_2114;yHMPu5000035252_Yamadazyma_nakazawae@Seq_285;yHMPu5000035252_Yamadazyma_nakazawae@Seq_2932;yHMPu5000035252_Yamadazyma_nakazawae@Seq_2945;yHMPu5000035252_Yamadazyma_nakazawae@Seq_3324;yHMPu5000035252_Yamadazyma_nakazawae@Seq_3667;yHMPu5000035252_Yamadazyma_nakazawae@Seq_3805;yHMPu5000035252_Yamadazyma_nakazawae@Seq_4699;yHMPu5000035252_Yamadazyma_nakazawae@Seq_769;yHMPu5000035252_Yamadazyma_nakazawae@Seq_3521	chebi:30616	12.7284,138.8318,33.0861,1.3238,0.1342,4.4688,6.2768,0.5836,15.0522,31.2363,0.0530,1.5207,2.8221
r_1086_1	MNXM3	ATP	ATP	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1042;yHMPu5000035252_Yamadazyma_nakazawae@Seq_1161;yHMPu5000035252_Yamadazyma_nakazawae@Seq_1279;yHMPu5000035252_Yamadazyma_nakazawae@Seq_1330;yHMPu5000035252_Yamadazyma_nakazawae@Seq_2114;yHMPu5000035252_Yamadazyma_nakazawae@Seq_285;yHMPu5000035252_Yamadazyma_nakazawae@Seq_2932;yHMPu5000035252_Yamadazyma_nakazawae@Seq_2945;yHMPu5000035252_Yamadazyma_nakazawae@Seq_3324;yHMPu5000035252_Yamadazyma_nakazawae@Seq_3667;yHMPu5000035252_Yamadazyma_nakazawae@Seq_3805;yHMPu5000035252_Yamadazyma_nakazawae@Seq_4699;yHMPu5000035252_Yamadazyma_nakazawae@Seq_769	chebi:30616	12.7284,13.2442,138.8318,33.0861,1.3238,0.1342,4.4688,6.2768,0.5836,15.0522,31.2363,0.0530,1.5207
r_1086_2	MNXM3	ATP	ATP	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1042;yHMPu5000035252_Yamadazyma_nakazawae@Seq_1279;yHMPu5000035252_Yamadazyma_nakazawae@Seq_1330;yHMPu5000035252_Yamadazyma_nakazawae@Seq_2114;yHMPu5000035252_Yamadazyma_nakazawae@Seq_285;yHMPu5000035252_Yamadazyma_nakazawae@Seq_2932;yHMPu5000035252_Yamadazyma_nakazawae@Seq_2945;yHMPu5000035252_Yamadazyma_nakazawae@Seq_3324;yHMPu5000035252_Yamadazyma_nakazawae@Seq_3667;yHMPu5000035252_Yamadazyma_nakazawae@Seq_3805;yHMPu5000035252_Yamadazyma_nakazawae@Seq_4699;yHMPu5000035252_Yamadazyma_nakazawae@Seq_769;yHMPu5000035252_Yamadazyma_nakazawae@Seq_3521	chebi:30616	12.7284,138.8318,33.0861,1.3238,0.1342,4.4688,6.2768,0.5836,15.0522,31.2363,0.0530,1.5207,2.8221
r_1099_fwd	MNXM20;MNXM263	2-oxoglutarate;2-oxoadipic acid	2-oxoglutarate;2-oxoadipate	[O-]C(=O)CCC(=O)C([O-])=O;[O-]C(=O)CCCC(=O)C([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_3809	chebi:16810;chebi:57499	1.8995;1.3578
r_1099_rvs	MNXM263;MNXM20	2-oxoadipic acid;2-oxoglutarate	2-oxoadipate;2-oxoglutarate	[O-]C(=O)CCCC(=O)C([O-])=O;[O-]C(=O)CCC(=O)C([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_3809	chebi:57499;chebi:16810	1.3578;1.8995
r_1101_1	MNXM192	gamma-aminobutyrate	4-aminobutanoate	[NH3+]CCCC([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1492	chebi:59888	6.7831
r_1101_2	MNXM192	gamma-aminobutyrate	4-aminobutanoate	[NH3+]CCCC([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_566	chebi:59888	1.0790
r_1102	MNXM405	5-aminolevulinate	5-aminolevulinate	[NH3+]CC(=O)CCC([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1492	chebi:356416	25.0769
r_1106_1_fwd	MNXM26	acetate	acetate	CC([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_221	chebi:30089	15.4844
r_1106_1_rvs	MNXM26	acetate	acetate	CC([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_221	chebi:30089	15.4844
r_1106_2_fwd	MNXM26	acetate	acetate	CC([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_3203	chebi:30089	0.6062
r_1106_2_rvs	MNXM26	acetate	acetate	CC([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_3203	chebi:30089	0.6062
r_1106_3_fwd	MNXM26	acetate	acetate	CC([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_4904	chebi:30089	0.7212
r_1106_3_rvs	MNXM26	acetate	acetate	CC([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_4904	chebi:30089	0.7212
r_1108_1	MNXM168	adenine	adenine	Nc1ncnc2[nH]cnc12	yHMPu5000035252_Yamadazyma_nakazawae@Seq_3903	chebi:16708	13.8051
r_1108_2	MNXM168	adenine	adenine	Nc1ncnc2[nH]cnc12	yHMPu5000035252_Yamadazyma_nakazawae@Seq_4198	chebi:16708	103.8315
r_1108_3	MNXM168	adenine	adenine	Nc1ncnc2[nH]cnc12	yHMPu5000035252_Yamadazyma_nakazawae@Seq_5234	chebi:16708	5.2338
r_1109	MNXM212	adenosine	adenosine	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_2123	chebi:16335	2.2990
r_1110_fwd	MNXM3;MNXM7	ATP;ADP	ATP;ADP	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_3016	chebi:30616;chebi:456216	43.2024;41.5972
r_1110_rvs	MNXM3;MNXM7	ATP;ADP	ATP;ADP	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_3016	chebi:30616;chebi:456216	43.2024;41.5972
r_1111	MNXM3;MNXM7	ATP;ADP	ATP;ADP	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_596	chebi:30616;chebi:456216	6.1347;6.1290
r_1112_fwd	MNXM20;MNXM727997	2-oxoglutarate;citrate	2-oxoglutarate;citrate	[O-]C(=O)CCC(=O)C([O-])=O;OC(CC([O-])=O)(CC([O-])=O)C([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_4040	chebi:16810;chebi:16947	42.1873;23.0580
r_1112_rvs	MNXM20;MNXM727997	2-oxoglutarate;citrate	2-oxoglutarate;citrate	[O-]C(=O)CCC(=O)C([O-])=O;OC(CC([O-])=O)(CC([O-])=O)C([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_4040	chebi:16810;chebi:16947	42.1873;23.0580
r_1113_1	MNXM584	allantoate	allantoate	NC(=O)NC(NC(N)=O)C([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_4443	chebi:17536	111.7855
r_1113_2	MNXM584	allantoate	allantoate	NC(=O)NC(NC(N)=O)C([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_4929	chebi:17536	104.8137
r_1113_3	MNXM584	allantoate	allantoate	NC(=O)NC(NC(N)=O)C([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_4975	chebi:17536	618.9703
r_1114	MNXM738834	allantoin	allantoin	NC(=O)NC1NC(=O)NC1=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1517	chebi:15676	98.8635
r_1115_1_fwd	MNXM729302	ammonium	NH4(+)	[NH4+]	yHMPu5000035252_Yamadazyma_nakazawae@Seq_947	chebi:28938	1652.7457
r_1115_1_rvs	MNXM729302	ammonium	NH4(+)	[NH4+]	yHMPu5000035252_Yamadazyma_nakazawae@Seq_947	chebi:28938	1652.7457
r_1115_2_fwd	MNXM729302	ammonium	NH4(+)	[NH4+]	yHMPu5000035252_Yamadazyma_nakazawae@Seq_4262	chebi:28938	137.0393
r_1115_2_rvs	MNXM729302	ammonium	NH4(+)	[NH4+]	yHMPu5000035252_Yamadazyma_nakazawae@Seq_4262	chebi:28938	137.0393
r_1116	MNXM3;MNXM728294	ATP;AMP	ATP;AMP	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_596	chebi:30616;chebi:456215	6.1347;7.1909
r_1118	MNXM741173;MNXM735836	L-glutamate;L-aspartate	L-glutamate;L-aspartate	[NH3+][C@@H](CCC([O-])=O)C([O-])=O;[NH3+][C@@H](CC([O-])=O)C([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_3252	chebi:29985;chebi:29991	4.3238;5.2458
r_1119_1	MNXM304	biotin	biotin	[O-]C(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1932	chebi:57586	6.9421
r_1119_2	MNXM304	biotin	biotin	[O-]C(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12	yHMPu5000035252_Yamadazyma_nakazawae@Seq_2938	chebi:57586	2.2782
r_1120	MNXM726103;MNXM731666	O-acetylcarnitine;(R)-carnitine	O-acetyl-(R)-carnitine;(R)-carnitine	CC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C;C[N+](C)(C)C[C@H](O)CC([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_2776	chebi:57589;chebi:16347	11.6068;11.2999
r_1125	MNXM90	choline	choline	C[N+](C)(C)CCO	yHMPu5000035252_Yamadazyma_nakazawae@Seq_5304	chebi:15354	170.2640
r_1126_fwd	MNXM727997;MNXM98	citrate;(S)-malate	citrate;(S)-malate	OC(CC([O-])=O)(CC([O-])=O)C([O-])=O;O[C@@H](CC([O-])=O)C([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_3337	chebi:16947;chebi:15589	5.5972;3.5242
r_1126_rvs	MNXM727997;MNXM98	citrate;(S)-malate	citrate;(S)-malate	OC(CC([O-])=O)(CC([O-])=O)C([O-])=O;O[C@@H](CC([O-])=O)C([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_3337	chebi:16947;chebi:15589	5.5972;3.5242
r_1127_fwd	MNXM73;MNXM727997	phosphoenolpyruvate;citrate	phosphoenolpyruvate;citrate	[O-]C(=O)C(=C)OP([O-])([O-])=O;OC(CC([O-])=O)(CC([O-])=O)C([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_3337	chebi:58702;chebi:16947	2.9495;5.5972
r_1127_rvs	MNXM73;MNXM727997	phosphoenolpyruvate;citrate	phosphoenolpyruvate;citrate	[O-]C(=O)C(=C)OP([O-])([O-])=O;OC(CC([O-])=O)(CC([O-])=O)C([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_3337	chebi:58702;chebi:16947	2.9495;5.5972
r_1128_fwd	MNXM89661;MNXM727997	isocitrate;citrate	isocitrate;citrate	OC(C(CC([O-])=O)C([O-])=O)C([O-])=O;OC(CC([O-])=O)(CC([O-])=O)C([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_3337	chebi:16087;chebi:16947	3.7184;5.5972
r_1128_rvs	MNXM727997;MNXM89661	citrate;isocitrate	citrate;isocitrate	OC(CC([O-])=O)(CC([O-])=O)C([O-])=O;OC(C(CC([O-])=O)C([O-])=O)C([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_3337	chebi:16947;chebi:16087	5.5972;3.7184
r_1129	MNXM727276	coenzyme A	CoA	CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1066	chebi:57287	10.5289
r_1130	MNXM63;MNXM31	CTP;CMP	CTP;CMP	Nc1ccn([C@@H]2O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]2O)c(=O)n1;Nc1ccn([C@@H]2O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]2O)c(=O)n1	yHMPu5000035252_Yamadazyma_nakazawae@Seq_527	chebi:37563;chebi:60377	4.4286;5.6806
r_1131	MNXM63;MNXM31	CTP;CMP	CTP;CMP	Nc1ccn([C@@H]2O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]2O)c(=O)n1;Nc1ccn([C@@H]2O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]2O)c(=O)n1	yHMPu5000035252_Yamadazyma_nakazawae@Seq_527	chebi:37563;chebi:60377	4.4286;5.6806
r_1132	MNXM731553	cytidine	cytidine	Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1	yHMPu5000035252_Yamadazyma_nakazawae@Seq_2123	chebi:17562	2.3392
r_1133_1	MNXM761	cytosine	cytosine	Nc1cc[nH]c(=O)n1	yHMPu5000035252_Yamadazyma_nakazawae@Seq_3903	chebi:16040	14.0905
r_1133_2	MNXM761	cytosine	cytosine	Nc1cc[nH]c(=O)n1	yHMPu5000035252_Yamadazyma_nakazawae@Seq_4198	chebi:16040	91.9419
r_1133_3	MNXM761	cytosine	cytosine	Nc1cc[nH]c(=O)n1	yHMPu5000035252_Yamadazyma_nakazawae@Seq_5234	chebi:16040	4.3284
r_1135_1	MNXM735264	D-galactose	D-galactose	OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1285	chebi:4139	6.9559
r_1135_2	MNXM735264	D-galactose	D-galactose	OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1975	chebi:4139	4.3634
r_1135_3	MNXM735264	D-galactose	D-galactose	OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_4939	chebi:4139	8.3579
r_1135_4	MNXM735264	D-galactose	D-galactose	OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_5146	chebi:4139	4.5375
r_1135_5	MNXM735264	D-galactose	D-galactose	OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_605	chebi:4139	3.8019
r_1136_1_fwd	MNXM731834	(R)-lactate	(R)-lactate	C[C@@H](O)C([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_2457	chebi:16004	4.8275
r_1136_1_rvs	MNXM731834	(R)-lactate	(R)-lactate	C[C@@H](O)C([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_2457	chebi:16004	4.8275
r_1136_2_fwd	MNXM731834	(R)-lactate	(R)-lactate	C[C@@H](O)C([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_4803	chebi:16004	3.0456
r_1136_2_rvs	MNXM731834	(R)-lactate	(R)-lactate	C[C@@H](O)C([O-])=O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_4803	chebi:16004	3.0456
r_1139_1	MNXM731377	D-mannose	D-mannose	OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1285	chebi:4208	6.9559
r_1139_2	MNXM731377	D-mannose	D-mannose	OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O	yHMPu5000035252_Yamadazyma_nakazawae@Seq_5146	chebi:4208	4.5375
r_1146_1_fwd	MNXM52365	episterol	episterol	CC(C)C(=C)CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1396	chebi:23929	0.5027
r_1146_1_rvs	MNXM52365	episterol	episterol	CC(C)C(=C)CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1396	chebi:23929	0.5027
r_1146_2_fwd	MNXM52365	episterol	episterol	CC(C)C(=C)CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1995	chebi:23929	1.7489
r_1146_2_rvs	MNXM52365	episterol	episterol	CC(C)C(=C)CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1995	chebi:23929	1.7489
r_1146_3_fwd	MNXM52365	episterol	episterol	CC(C)C(=C)CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	yHMPu5000035252_Yamadazyma_nakazawae@Seq_781	chebi:23929	1.9666
r_1146_3_rvs	MNXM52365	episterol	episterol	CC(C)C(=C)CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	yHMPu5000035252_Yamadazyma_nakazawae@Seq_781	chebi:23929	1.9666
r_1147_1_fwd	MNXM741449	ergosterol	ergosterol	CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1396	chebi:16933	0.7014
r_1147_1_rvs	MNXM741449	ergosterol	ergosterol	CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1396	chebi:16933	0.7014
r_1147_2_fwd	MNXM741449	ergosterol	ergosterol	CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1995	chebi:16933	1.3996
r_1147_2_rvs	MNXM741449	ergosterol	ergosterol	CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1995	chebi:16933	1.3996
r_1147_3_fwd	MNXM741449	ergosterol	ergosterol	CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	yHMPu5000035252_Yamadazyma_nakazawae@Seq_781	chebi:16933	1.0481
r_1147_3_rvs	MNXM741449	ergosterol	ergosterol	CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	yHMPu5000035252_Yamadazyma_nakazawae@Seq_781	chebi:16933	1.0481
r_1148_1_fwd	MNXM741449	ergosterol	ergosterol	CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1396	chebi:16933	0.7014
r_1148_1_rvs	MNXM741449	ergosterol	ergosterol	CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1396	chebi:16933	0.7014
r_1148_2_fwd	MNXM741449	ergosterol	ergosterol	CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1995	chebi:16933	1.3996
r_1148_2_rvs	MNXM741449	ergosterol	ergosterol	CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1995	chebi:16933	1.3996
r_1148_3_fwd	MNXM741449	ergosterol	ergosterol	CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	yHMPu5000035252_Yamadazyma_nakazawae@Seq_781	chebi:16933	1.0481
r_1148_3_rvs	MNXM741449	ergosterol	ergosterol	CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	yHMPu5000035252_Yamadazyma_nakazawae@Seq_781	chebi:16933	1.0481
r_1149_fwd	MNXM218	ethanolamine	ethanolamine	[NH3+]CCO	yHMPu5000035252_Yamadazyma_nakazawae@Seq_5304	chebi:57603	0.1008
r_1149_rvs	MNXM218	ethanolamine	ethanolamine	[NH3+]CCO	yHMPu5000035252_Yamadazyma_nakazawae@Seq_5304	chebi:57603	0.1008
r_1151	MNXM727842	FADH2	FADH2	Cc1cc2Nc3c([nH]c(=O)[nH]c3=O)N(C[C@H](O)[C@H](O)[C@H](O)COP([O-])(=O)OP([O-])(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n3cnc4c(N)ncnc34)c2cc1C	yHMPu5000035252_Yamadazyma_nakazawae@Seq_3698	chebi:58307	0.1463
r_1161_1_fwd	MNXM731707	fecosterol	24-methylene-5alpha-cholest-8-en-3beta-ol	CC(C)C(=C)CC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C[C@@H]1CC3	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1396	chebi:17038	0.2802
r_1161_1_rvs	MNXM731707	fecosterol	24-methylene-5alpha-cholest-8-en-3beta-ol	CC(C)C(=C)CC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C[C@@H]1CC3	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1396	chebi:17038	0.2802
r_1161_2_fwd	MNXM731707	fecosterol	24-methylene-5alpha-cholest-8-en-3beta-ol	CC(C)C(=C)CC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C[C@@H]1CC3	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1995	chebi:17038	0.6152
r_1161_2_rvs	MNXM731707	fecosterol	24-methylene-5alpha-cholest-8-en-3beta-ol	CC(C)C(=C)CC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C[C@@H]1CC3	yHMPu5000035252_Yamadazyma_nakazawae@Seq_1995	chebi:17038	0.6152
